experiment,channel,window_index,sampling_rate_hz,raw_bytes,compressed_bytes,reduction_percent,reconstruction_exact,rice_parameters,selected_mode
Experiment A (Native 1000Hz),Respiration (RESP),0,1000.0,3000,767,74.43,True,"3,3,3,3,3,3,3,4,3,3,4,6,6,3,3,3,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),1,1000.0,3000,804,73.2,True,"4,4,4,4,4,6,6,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,6,7","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),2,1000.0,3000,783,73.9,True,"5,4,4,4,3,3,4,4,4,3,3,4,3,3,3,4,3,3,4,4,3,3,3,3,5,6,5,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),3,1000.0,3000,790,73.67,True,"4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,6,6,4,4,4,4,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),4,1000.0,3000,781,73.97,True,"3,4,4,4,4,4,4,4,4,4,3,4,5,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),5,1000.0,3000,791,73.63,True,"4,4,4,3,4,3,6,6,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),6,1000.0,3000,794,73.53,True,"5,6,5,4,4,3,4,4,4,4,4,3,4,3,3,3,2,4,3,3,3,4,4,3,3,5,6,5,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),7,1000.0,3000,785,73.83,True,"4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,6,6,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),8,1000.0,3000,788,73.73,True,"4,4,4,4,3,4,4,4,4,4,4,4,4,4,6,6,4,4,3,3,3,3,4,4,3,3,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),9,1000.0,3000,799,73.37,True,"4,4,4,4,4,4,4,3,5,6,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),10,1000.0,3000,788,73.73,True,"4,4,5,6,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,6,6,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),11,1000.0,3000,797,73.43,True,"4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,6,5,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),12,1000.0,3000,773,74.23,True,"4,4,4,4,3,4,3,4,4,2,3,3,3,3,3,3,4,5,6,5,3,4,3,4,4,4,4,4,3,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),13,1000.0,3000,798,73.4,True,"4,4,4,4,4,3,4,4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),14,1000.0,3000,780,74.0,True,"4,4,4,4,4,3,4,5,6,4,4,3,4,3,3,4,4,3,3,3,3,4,3,4,3,3,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),15,1000.0,3000,811,72.97,True,"4,4,6,6,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,6,6,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),16,1000.0,3000,773,74.23,True,"4,4,4,4,4,3,3,3,3,4,3,3,4,4,3,3,3,3,3,4,4,4,4,6,6,4,4,4,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),17,1000.0,3000,798,73.4,True,"4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,6,5,4,4,4,4,4,4,4,4,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),18,1000.0,3000,772,74.27,True,"3,4,4,3,3,3,3,3,4,4,3,2,4,6,5,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),19,1000.0,3000,789,73.7,True,"4,3,3,4,4,4,4,6,6,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),20,1000.0,3000,799,73.37,True,"3,3,5,6,4,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,6,5,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),21,1000.0,3000,795,73.5,True,"3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,6,5,4,3,4,3,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),22,1000.0,3000,781,73.97,True,"4,4,3,3,4,3,3,4,3,2,3,3,4,4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),23,1000.0,3000,776,74.13,True,"3,3,4,4,3,3,4,4,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),24,1000.0,3000,779,74.03,True,"4,4,3,3,4,3,3,4,6,6,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),25,1000.0,3000,796,73.47,True,"4,4,5,6,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,6,5,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),26,1000.0,3000,794,73.53,True,"3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,5,6,5,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),27,1000.0,3000,787,73.77,True,"4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,6,5,3,3,3,4,3,4,4,4,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),28,1000.0,3000,793,73.57,True,"4,4,4,4,4,4,4,4,4,4,3,4,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),29,1000.0,3000,780,74.0,True,"4,4,4,4,4,4,4,4,5,6,4,4,3,3,4,3,4,4,3,3,3,4,3,4,4,3,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),30,1000.0,3000,809,73.03,True,"4,4,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,6,6,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),31,1000.0,3000,768,74.4,True,"4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,2,4,3,3,4,6,6,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),32,1000.0,3000,791,73.63,True,"4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,4,4,5,6,5,4,4,4,4,4,4,4,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),33,1000.0,3000,777,74.1,True,"3,4,4,4,3,4,3,3,4,4,3,3,3,4,6,5,4,3,3,4,4,3,4,4,3,4,3,3,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),34,1000.0,3000,801,73.3,True,"4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),35,1000.0,3000,785,73.83,True,"4,3,3,5,6,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,3,5,6,6","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),36,1000.0,3000,782,73.93,True,"4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,6,6,5,3,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),37,1000.0,3000,782,73.93,True,"4,4,4,4,3,2,3,4,3,3,4,3,4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),38,1000.0,3000,787,73.77,True,"4,4,4,3,4,3,4,4,4,4,4,3,4,4,6,6,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),39,1000.0,3000,781,73.97,True,"4,3,3,3,3,4,4,4,4,6,5,4,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),40,1000.0,3000,806,73.13,True,"4,4,4,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,4,6,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),41,1000.0,3000,807,73.1,True,"5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,5,6,5,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),42,1000.0,3000,775,74.17,True,"4,4,4,3,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,5,6,5,3,3,3,3,3,3,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),43,1000.0,3000,790,73.67,True,"4,4,4,3,3,3,4,4,3,4,4,4,4,4,6,6,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),44,1000.0,3000,779,74.03,True,"3,4,4,4,4,4,4,4,4,6,5,4,3,3,3,2,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),45,1000.0,3000,803,73.23,True,"3,4,3,4,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,6,7","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),46,1000.0,3000,781,73.97,True,"5,4,4,3,4,4,3,4,4,3,4,3,2,3,4,3,4,4,3,4,3,4,4,4,4,6,5,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),47,1000.0,3000,795,73.5,True,"4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,3,4,4,4,4,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),48,1000.0,3000,779,74.03,True,"4,3,3,3,3,3,3,4,4,3,4,3,3,4,5,6,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),49,1000.0,3000,792,73.6,True,"4,4,4,4,4,4,4,3,4,5,6,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),50,1000.0,3000,789,73.7,True,"3,4,4,3,5,6,4,3,4,3,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,3,4,4,4,4,5,6","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),51,1000.0,3000,800,73.33,True,"6,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,4,3,4,4,5,6,4,3,3,3,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),52,1000.0,3000,781,73.97,True,"4,4,3,4,3,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),53,1000.0,3000,788,73.73,True,"4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,3,4,4,4,3,4,3,3,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),54,1000.0,3000,785,73.83,True,"3,4,3,3,4,4,4,4,4,4,6,5,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,4,4,4,4,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),55,1000.0,3000,783,73.9,True,"4,4,3,4,5,6,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,3,3,4,3,4,7","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),56,1000.0,3000,810,73.0,True,"6,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,5,6,5,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),57,1000.0,3000,786,73.8,True,"4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,5,6,5,4,3,2,3,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),58,1000.0,3000,795,73.5,True,"4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,6,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),59,1000.0,3000,783,73.9,True,"4,3,3,4,4,4,4,4,4,4,5,6,4,4,4,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),60,1000.0,3000,806,73.13,True,"4,4,4,6,6,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,4,6,6,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),61,1000.0,3000,781,73.97,True,"4,4,4,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,6,6,4,3,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),62,1000.0,3000,797,73.43,True,"4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,4,4,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),63,1000.0,3000,778,74.07,True,"3,3,3,3,4,3,3,4,4,3,4,3,3,4,6,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),64,1000.0,3000,791,73.63,True,"3,4,4,4,4,4,4,3,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),65,1000.0,3000,801,73.3,True,"4,2,4,5,6,5,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,5,6,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),66,1000.0,3000,788,73.73,True,"4,3,4,4,4,3,4,4,3,4,4,3,4,3,3,4,4,3,3,4,4,4,4,4,5,6,5,3,4,3,4,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),67,1000.0,3000,788,73.73,True,"3,4,4,3,3,3,3,4,3,3,4,3,3,4,4,4,4,4,4,5,6,4,4,4,4,4,3,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),68,1000.0,3000,770,74.33,True,"3,4,3,4,3,4,4,4,4,3,4,4,4,4,6,6,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),69,1000.0,3000,783,73.9,True,"3,3,3,4,3,4,4,4,4,6,6,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),70,1000.0,3000,789,73.7,True,"4,4,4,4,6,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,3,3,3,4,6,7","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),71,1000.0,3000,802,73.27,True,"5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),72,1000.0,3000,789,73.7,True,"4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,3,4,4,4,6,5,3,3,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),73,1000.0,3000,798,73.4,True,"4,4,4,4,3,4,4,4,4,3,4,4,4,4,5,6,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),74,1000.0,3000,778,74.07,True,"4,4,4,4,3,4,4,3,3,5,6,5,4,3,3,3,3,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),75,1000.0,3000,797,73.43,True,"4,4,3,4,5,6,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,5,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),76,1000.0,3000,789,73.7,True,"6,4,4,4,3,3,3,4,4,4,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,5,6,5,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),77,1000.0,3000,788,73.73,True,"4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,5,6,4,4,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),78,1000.0,3000,783,73.9,True,"3,3,4,3,3,3,3,3,3,4,4,4,3,3,4,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),79,1000.0,3000,791,73.63,True,"4,3,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Respiration (RESP),80,1000.0,3000,788,73.73,True,"3,3,3,3,4,6,6,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
